Gene ID,Gene symbol,Description,Scientific name,Common name,RefSeq Transcript accessions,RefSeq Protein accessions,SPARCLE ID,Curation Status,RefseqSelect,Default sequence
101433209,TMEM191C,transmembrane protein 191C,Dasypus novemcinctus,nine-banded armadillo,XM_058281761.2,XP_058137744.2,,model,,default-seq
101536274,TMEM191C,transmembrane protein 191C,Ochotona princeps,American pika,XM_004592045.2,XP_004592102.2,,model,,default-seq
101539423,TMEM191C,transmembrane protein 191C,Sorex araneus,European shrew,XM_055119224.1,XP_054975199.1,,model,,default-seq
101560549,Tmem191c,transmembrane protein 191C,Octodon degus,degu,XM_004627956.2,XP_004628013.1,13382569,model,,default-seq
101604040,Tmem191c,transmembrane protein 191C,Jaculus jaculus,lesser Egyptian jerboa,XM_004670784.2,XP_004670841.1,,model,,default-seq
101634201,TMEM191C,transmembrane protein 191C,Condylura cristata,star-nosed mole,XM_004694941.1,XP_004694998.1,,model,,default-seq
101644745,TMEM191C,transmembrane protein 191C,Echinops telfairi,small Madagascar hedgehog,XM_045289574.1,XP_045145509.1,,model,,default-seq
101675958,TMEM191C,transmembrane protein 191C,Mustela putorius furo,domestic ferret,XM_013051301.2,XP_012906755.1,,model,,default-seq
101824098,Tmem191c,transmembrane protein 191C,Mesocricetus auratus,golden hamster,XM_040751142.1,XP_040607076.1,,model,,default-seq
101970573,Tmem191c,transmembrane protein 191C,Ictidomys tridecemlineatus,thirteen-lined ground squirrel,XM_021732658.2,XP_021588333.1,13531049,model,,default-seq
101994470,Tmem191c,transmembrane protein 191C,Microtus ochrogaster,prairie vole,XM_005369995.2,XP_005370052.1,13382569,model,,default-seq
102015898,Tmem191c,transmembrane protein 191C,Chinchilla lanigera,long-tailed chinchilla,XM_013518005.1,XP_013373459.1,13531049,model,,default-seq
102119059,TMEM191C,transmembrane protein 191C,Macaca fascicularis,crab-eating macaque,XM_005567880.5,XP_005567937.2,,model,,default-seq
102153811,TMEM191C,transmembrane protein 191C,Canis lupus familiaris,dog,XM_038436150.1,XP_038292078.1,,model,,default-seq
102406734,TMEM191C,transmembrane protein 191C,Bubalus bubalis,water buffalo,XM_044930602.1,XP_044786537.1,,model,,default-seq
102726629,TMEM191C,transmembrane protein 191C,Leptonychotes weddellii,Weddell seal,XM_031039443.1,XP_030895303.1,,model,,default-seq
102898981,TMEM191C,transmembrane protein 191C,Pteropus alecto,black flying fox,XM_025044522.1,XP_024900290.1,,model,,default-seq
102901655,TMEM191C,transmembrane protein 191C,Felis catus,domestic cat,XM_006938730.4,XP_006938792.1,13531049,model,,default-seq
102921392,Tmem191c,transmembrane protein 191C,Peromyscus maniculatus bairdii,prairie deer mouse,XM_042258976.1,XP_042114910.1,,model,,default-seq
103019472,TMEM191C,transmembrane protein 191C,Balaenoptera acutorostrata,minke whale,XM_057526947.1,XP_057382930.1,,model,,default-seq
103127493,TMEM191C,transmembrane protein 191C,Erinaceus europaeus,western European hedgehog,XM_060194464.1,XP_060050447.1,,model,,default-seq
103222951,TMEM191C,transmembrane protein 191C,Chlorocebus sabaeus,green monkey,XM_007974930.3,XP_007973121.3,,model,,default-seq
103286995,TMEM191C,transmembrane protein 191C,Eptesicus fuscus,big brown bat,XM_008142638.3,XP_008140860.3,,model,,default-seq
103564916,TMEM191C,transmembrane protein 191C,Equus przewalskii,Przewalski's horse,XM_070628340.1,XP_070484441.1,,model,,default-seq
104676906,TMEM191C,transmembrane protein 191C,Rhinopithecus roxellana,golden snub-nosed monkey,XM_030915602.1,XP_030771462.1,,model,,default-seq
104859918,Tmem191c,transmembrane protein 191C,Fukomys damarensis,Damara mole-rat,XM_010620816.1,XP_010619118.1,,model,,default-seq
105240698,TMEM191C,transmembrane protein 191C,Ailuropoda melanoleuca,giant panda,XM_034642881.1,XP_034498772.1,,model,,default-seq
105289314,TMEM191C,transmembrane protein 191C,Pteropus vampyrus,large flying fox,XM_023528161.1,XP_023383929.1,,model,,default-seq
105480666,LOC105480666,transmembrane protein 191C,Macaca nemestrina,pig-tailed macaque,XM_071080049.1,XP_070936150.1,,model,,default-seq
105515497,TMEM191C,transmembrane protein 191C,Colobus angolensis palliatus,,XM_011947330.1,XP_011802720.1,,model,,default-seq
105544775,TMEM191C,transmembrane protein 191C,Mandrillus leucophaeus,drill,XM_011987360.1,XP_011842750.1,,model,,default-seq
105598243,TMEM191C,transmembrane protein 191C,Cercocebus atys,sooty mangabey,XM_012087332.1,XP_011942722.1,13531049,model,,default-seq
105612052,TMEM191C,transmembrane protein 191C,Ovis aries,sheep,XM_060400875.1,XP_060256858.1,,model,,default-seq
105726920,TMEM191C,transmembrane protein 191C,Aotus nancymaae,Ma's night monkey,XM_064371907.1,XP_064227977.1,,model,,default-seq
105810193,TMEM191C,transmembrane protein 191C,Propithecus coquereli,Coquerel's sifaka,XM_012644125.1,XP_012499579.1,,model,,default-seq
105877783,TMEM191C,transmembrane protein 191C,Microcebus murinus,gray mouse lemur,XM_020285332.1,XP_020140921.1,,model,,default-seq
105997221,Tmem191c,transmembrane protein 191C,Dipodomys ordii,Ord's kangaroo rat,XM_013031555.1,XP_012887009.1,,model,,default-seq
106783464,TMEM191C,transmembrane protein 191C,Equus caballus,horse,XM_070276123.1,XP_070132224.1,,model,,default-seq
106848290,TMEM191C,transmembrane protein 191C,Equus asinus,donkey,XM_014868080.3,XP_014723566.1,,model,,default-seq
106990004,TMEM191C,transmembrane protein 191C,Acinonyx jubatus,cheetah,XM_027049658.2,XP_026905459.1,13531049,model,,default-seq
107154683,Tmem191c,transmembrane protein 191C,Marmota marmota marmota,Alpine marmot,XM_015500354.2,XP_015355840.1,,model,,default-seq
107180467,TMEM191C,transmembrane protein 191C,Panthera tigris,tiger,XM_042962850.1,XP_042818784.1,,model,,default-seq
107497833,TMEM191C,transmembrane protein 191C,Rousettus aegyptiacus,Egyptian rousette,XM_016120122.2,XP_015975608.1,13382569,model,,default-seq
107530454,TMEM191C,transmembrane protein 191C,Miniopterus natalensis,,XM_016204229.1,XP_016059715.1,,model,,default-seq
108296210,TMEM191C,transmembrane protein 191C,Cebus imitator,Panamanian white-faced capuchin,XM_037734941.1,XP_037590869.1,,model,,default-seq
108536080,TMEM191C,transmembrane protein 191C,Rhinopithecus bieti,black snub-nosed monkey,XM_017882568.1,XP_017738057.1,13531049,model,,default-seq
108634510,TMEM191C,transmembrane protein 191C,Capra hircus,goat,XM_018044374.1,XP_017899863.1,,model,,default-seq
109259728,TMEM191C,transmembrane protein 191C,Panthera pardus,leopard,XM_019437455.2,XP_019293000.1,13531049,model,,default-seq
109394879,TMEM191C,transmembrane protein 191C,Hipposideros armiger,great roundleaf bat,XM_019665402.1,XP_019520947.1,,model,,default-seq
109461460,TMEM191C,transmembrane protein 191C,Rhinolophus sinicus,Chinese rufous horseshoe bat,XM_019757693.2,XP_019613252.1,,model,,default-seq
109571039,TMEM191C,transmembrane protein 191C,Bos indicus,zebu cattle,XM_070769982.1,XP_070626083.1,,model,,default-seq
109684377,Tmem191c,transmembrane protein 191C,Castor canadensis,American beaver,XM_020160750.2,XP_020016339.1,,model,,default-seq
110140234,TMEM191C,transmembrane protein 191C,Odocoileus virginianus,white-tailed deer,XM_070475724.1,XP_070331825.1,,model,,default-seq
110215251,TMEM191C,transmembrane protein 191C,Phascolarctos cinereus,koala,XM_020996579.1,XP_020852238.1,,model,,default-seq
110311830,Tmem191c,transmembrane protein 191C,Mus caroli,Ryukyu mouse,XM_021185387.2,XP_021041046.1,13531049,model,,default-seq
110330083,Tmem191c,transmembrane protein 191C,Mus pahari,shrew mouse,XM_021210031.2,XP_021065690.1,13531049,model,,default-seq
110559221,Tmem191c,transmembrane protein 191C,Meriones unguiculatus,Mongolian gerbil,XM_021654548.2,XP_021510223.1,13531049,model,,default-seq
110578415,TMEM191C,transmembrane protein 191C,Neomonachus schauinslandi,Hawaiian monk seal,XM_021687940.1,XP_021543615.1,,model,,default-seq
111142375,LOC111142375,transmembrane protein 191C,Enhydra lutris kenyoni,northern sea otter,XM_022495397.1,XP_022351105.1,,model,,default-seq
111162970,TMEM191C,transmembrane protein 191C,Delphinapterus leucas,beluga whale,XM_022551313.1,XP_022407021.1,,model,,default-seq
111530667,TMEM191C,transmembrane protein 191C,Piliocolobus tephrosceles,Ugandan red Colobus,XM_023197964.3,XP_023053732.1,,model,,default-seq
112301645,TMEM191C,transmembrane protein 191C,Desmodus rotundus,common vampire bat,XM_053928643.2,XP_053784618.1,,model,,default-seq
112412301,TMEM191C,transmembrane protein 191C,Neophocaena asiaeorientalis asiaeorientalis,Yangtze finless porpoise,XM_024763952.1,XP_024619720.1,,model,,default-seq
112632794,TMEM191C,transmembrane protein 191C,Theropithecus gelada,gelada,XM_025398818.1,XP_025254603.1,,model,,default-seq
112676307,TMEM191C,transmembrane protein 191C,Canis lupus dingo,dingo,XM_035706283.2,XP_035562176.2,,model,,default-seq
112812457,TMEM191C,transmembrane protein 191C,Callorhinus ursinus,northern fur seal,XM_025857217.2,XP_025713002.1,,model,,default-seq
113191863,Tmem191c,transmembrane protein 191C,Urocitellus parryii,Arctic ground squirrel,XM_026401756.1,XP_026257541.1,,model,,default-seq
113247059,TMEM191C,transmembrane protein 191C,Ursus arctos,brown bear,XM_044379936.2,XP_044235871.2,,model,,default-seq
113610432,LOC113610432,transmembrane protein 191C,Sagmatias obliquidens,Pacific white-sided dolphin,XM_027088577.1,XP_026944378.1,,model,,default-seq
113907226,TMEM191C,transmembrane protein 191C,Bos indicus x Bos taurus,hybrid cattle,XM_027566100.1,XP_027421901.1,13531049,model,,default-seq
113912419,TMEM191C,transmembrane protein 191C,Zalophus californianus,California sea lion,XM_027575419.2,XP_027431220.1,13531049,model,,default-seq
114032253,TMEM191C,transmembrane protein 191C,Vombatus ursinus,common wombat,XM_027847497.1,XP_027703298.1,,model,,default-seq
114201950,TMEM191C,transmembrane protein 191C,Eumetopias jubatus,Steller sea lion,XM_028094922.1,XP_027950723.1,13531049,model,,default-seq
114510077,TMEM191C,transmembrane protein 191C,Phyllostomus discolor,pale spear-nosed bat,XM_036014691.1,XP_035870584.1,,model,,default-seq
114631335,Tmem191c,transmembrane protein 191C,Grammomys surdaster,,XM_028779623.1,XP_028635456.1,13531049,model,,default-seq
114806200,TMEM191C,transmembrane protein 191C,Ornithorhynchus anatinus,platypus,XM_039910081.1,XP_039766015.1,,model,,default-seq
114901425,TMEM191C,transmembrane protein 191C,Monodon monoceros,narwhal,XM_029233121.1,XP_029088954.1,,model,,default-seq
115277928,TMEM191C,transmembrane protein 191C,Suricata suricatta,meerkat,XM_029922331.1,XP_029778191.1,,model,,default-seq
115528654,TMEM191C,transmembrane protein 191C,Lynx canadensis,Canada lynx,XM_030336939.1,XP_030192799.1,,model,,default-seq
115841966,TMEM191C,transmembrane protein 191C,Globicephala melas,long-finned pilot whale,XM_060311074.1,XP_060167057.1,,model,,default-seq
116085651,Tmem191c,transmembrane protein 191C,Mastomys coucha,southern multimammate mouse,XM_031363266.1,XP_031219126.1,,model,,default-seq
116150065,TMEM191C,transmembrane protein 191C,Camelus dromedarius,Arabian camel,XM_064481002.1,XP_064337072.1,,model,,default-seq
116276685,TMEM191C,transmembrane protein 191C,Vicugna pacos,alpaca,XM_031670267.2,XP_031526127.1,,model,,default-seq
116420890,TMEM191C,transmembrane protein 191C,Sarcophilus harrisii,Tasmanian devil,XM_031949068.1,XP_031804928.1,,model,,default-seq
116459013,TMEM191C,transmembrane protein 191C,Hylobates moloch,silvery gibbon,XM_058431532.1,XP_058287515.1,,model,,default-seq
116544735,TMEM191C,transmembrane protein 191C,Sapajus apella,tufted capuchin,XM_032271318.1,XP_032127209.1,,model,,default-seq
116572047,TMEM191C,transmembrane protein 191C,Mustela erminea,ermine,XM_032310726.1,XP_032166617.1,,model,,default-seq
116627735,TMEM191C,transmembrane protein 191C,Phoca vitulina,harbor seal,XM_032397619.1,XP_032253510.1,,model,,default-seq
116661006,TMEM191C,transmembrane protein 191C,Camelus ferus,Wild Bactrian camel,XM_032472120.1,XP_032328011.1,,model,,default-seq
116765011,TMEM191C,transmembrane protein 191C,Phocoena sinus,vaquita,XM_032654051.1,XP_032509942.1,,model,,default-seq
116878450,TMEM191C,transmembrane protein 191C,Lontra canadensis,Northern American river otter,XM_032875968.1,XP_032731859.1,,model,,default-seq
116898633,Tmem191c,transmembrane protein 191C,Rattus rattus,black rat,XM_032899853.1,XP_032755744.1,,model,,default-seq
117017719,TMEM191C,transmembrane protein 191C,Rhinolophus ferrumequinum,greater horseshoe bat,XM_033098243.1,XP_032954134.1,,model,,default-seq
117096626,TMEM191C,transmembrane protein 191C,Trachypithecus francoisi,Francois's langur,XM_033234075.1,XP_033089966.1,,model,,default-seq
117307731,TMEM191C,transmembrane protein 191C,Tursiops truncatus,common bottlenose dolphin,XM_073790392.1,XP_073646493.1,,model,,default-seq
117717962,Tmem191c,transmembrane protein 191C,Arvicanthis niloticus,Nile rat,XM_034515466.1,XP_034371357.1,,model,,default-seq
117999742,TMEM191C,transmembrane protein 191C,Mirounga leonina,Southern elephant seal,XM_034989082.1,XP_034844973.1,,model,,default-seq
118525653,TMEM191C,transmembrane protein 191C,Halichoerus grypus,gray seal,XM_036076441.1,XP_035932334.1,,model,,default-seq
118588585,Tmem191c,transmembrane protein 191C,Onychomys torridus,southern grasshopper mouse,XM_036195054.1,XP_036050947.1,,model,,default-seq
118640418,TMEM191C,transmembrane protein 191C,Molossus molossus,Pallas's mastiff bat,XM_036277319.1,XP_036133212.1,,model,,default-seq
118678382,TMEM191C,transmembrane protein 191C,Myotis myotis,,XM_036354012.1,XP_036209905.1,,model,,default-seq
118725387,TMEM191C,transmembrane protein 191C,Pipistrellus kuhlii,Kuhl's pipistrelle,XM_036449130.2,XP_036305023.1,,model,,default-seq
118857245,TMEM191C,transmembrane protein 191C,Trichosurus vulpecula,common brushtail,XM_036767947.1,XP_036623842.1,,model,,default-seq
118880256,TMEM191C,transmembrane protein 191C,Balaenoptera musculus,blue whale,XM_036823816.1,XP_036679711.1,,model,,default-seq
118967453,TMEM191C,transmembrane protein 191C,Manis javanica,Malayan pangolin,XM_073222847.1,XP_073078948.1,,model,,default-seq
119001889,TMEM191C,transmembrane protein 191C,Sturnira hondurensis,,XM_037067450.1,XP_036923345.1,,model,,default-seq
119038909,TMEM191C,transmembrane protein 191C,Artibeus jamaicensis,Jamaican fruit-eating bat,XM_037131479.2,XP_036987374.2,,model,,default-seq
119233461,TMEM191C,transmembrane protein 191C,Talpa occidentalis,Iberian mole,XM_037495840.2,XP_037351737.1,,model,,default-seq
119524854,TMEM191C,transmembrane protein 191C,Choloepus didactylus,southern two-toed sloth,XM_037823489.1,XP_037679417.1,,model,,default-seq
119825632,Tmem191c,transmembrane protein 191C,Arvicola amphibius,Eurasian water vole,XM_038346624.1,XP_038202552.1,,model,,default-seq
120238846,TMEM191C,transmembrane protein 191C,Hyaena hyaena,striped hyena,XM_039242892.1,XP_039098823.1,,model,,default-seq
120606838,TMEM191C,transmembrane protein 191C,Pteropus medius,Indian flying fox,XM_039868419.1,XP_039724353.1,,model,,default-seq
120871325,TMEM191C,transmembrane protein 191C,Oryx dammah,scimitar-horned oryx,XM_040251217.1,XP_040107151.1,,model,,default-seq
121023021,TMEM191C,transmembrane protein 191C,Puma yagouaroundi,jaguarundi,XM_040464644.1,XP_040320578.1,,model,,default-seq
121100050,TMEM191C,transmembrane protein 191C,Ursus maritimus,polar bear,XM_040620101.1,XP_040476035.1,,model,,default-seq
121172107,TMEM191C,transmembrane protein 191C,Ochotona curzoniae,black-lipped pika,XM_041003932.1,XP_040859866.1,,model,,default-seq
121465031,Tmem191c,transmembrane protein 191C,Microtus oregoni,creeping vole,XM_041678194.1,XP_041534128.1,,model,,default-seq
121475778,TMEM191C,transmembrane protein 191C,Vulpes lagopus,Arctic fox,XM_041729337.1,XP_041585271.1,,model,,default-seq
122095959,Tmem191c,transmembrane protein 191C,Dipodomys spectabilis,banner-tailed kangaroo rat,XM_042666310.1,XP_042522244.1,,model,,default-seq
122204002,TMEM191C,transmembrane protein 191C,Panthera leo,lion,XM_042911176.1,XP_042767110.1,,model,,default-seq
122455200,TMEM191C,transmembrane protein 191C,Cervus canadensis,,XM_043490163.1,XP_043346098.1,,model,,default-seq
122470505,TMEM191C,transmembrane protein 191C,Prionailurus bengalensis,leopard cat,XM_043558202.1,XP_043414137.1,,model,,default-seq
122693577,TMEM191C,transmembrane protein 191C,Cervus elaphus,red deer,XM_043901106.1,XP_043757041.1,,model,,default-seq
122735298,TMEM191C,transmembrane protein 191C,Dromiciops gliroides,monito del monte,XM_043976720.1,XP_043832655.1,,model,,default-seq
122902006,TMEM191C,transmembrane protein 191C,Neogale vison,American mink,XM_044241056.1,XP_044096991.1,,model,,default-seq
123230444,TMEM191C,transmembrane protein 191C,Gracilinanus agilis,Agile Gracile Mouse Opossum,XM_044656605.1,XP_044512540.1,,model,,default-seq
123587676,TMEM191C,transmembrane protein 191C,Leopardus geoffroyi,Geoffroy's cat,XM_045457613.1,XP_045313569.1,,model,,default-seq
123617408,TMEM191C,transmembrane protein 191C,Camelus bactrianus,Bactrian camel,XM_074356744.1,XP_074212845.1,,model,,default-seq
123626238,TMEM191C,transmembrane protein 191C,Lemur catta,Ring-tailed lemur,XM_045535136.1,XP_045391092.1,,model,,default-seq
123795602,TMEM191C,transmembrane protein 191C,Ursus americanus,American black bear,XM_045802442.1,XP_045658398.1,,model,,default-seq
123806665,TMEM191C,transmembrane protein 191C,Phyllostomus hastatus,greater spear-nosed bat,XM_045819928.1,XP_045675884.1,,model,,default-seq
123852383,TMEM191C,transmembrane protein 191C,Mirounga angustirostris,Northern elephant seal,XM_064577679.1,XP_064433749.1,,model,,default-seq
123954289,TMEM191C,transmembrane protein 191C,Meles meles,Eurasian badger,XM_046025347.1,XP_045881303.1,,model,,default-seq
124077079,Tmem191c,transmembrane protein 191C,Marmota monax,woodchuck,XM_046421319.2,XP_046277275.1,,model,,default-seq
124226186,TMEM191C,transmembrane protein 191C,Equus quagga,,XM_046639083.1,XP_046495039.1,,model,,default-seq
124519784,TMEM191C,transmembrane protein 191C,Lynx rufus,bobcat,XM_047090200.1,XP_046946156.1,,model,,default-seq
124991570,Tmem191c,transmembrane protein 191C,Sciurus carolinensis,gray squirrel,XM_047562229.1,XP_047418185.1,,model,,default-seq
125082707,TMEM191C,transmembrane protein 191C,Lutra lutra,Eurasian river otter,XM_047698593.1,XP_047554549.1,,model,,default-seq
125116948,TMEM191C,transmembrane protein 191C,Phacochoerus africanus,Common warthog,XM_047762650.1,XP_047618606.1,,model,,default-seq
125149171,TMEM191C,transmembrane protein 191C,Prionailurus viverrinus,fishing cat,XM_047827938.1,XP_047683894.1,,model,,default-seq
125349342,Tmem191c,transmembrane protein 191C,Perognathus longimembris pacificus,Pacific pocket mouse,XM_048343408.1,XP_048199365.1,,model,,default-seq
125411868,Tmem191c,transmembrane protein 191C,Myodes glareolus,Bank vole,XM_048452268.1,XP_048308225.1,,model,,default-seq
125914893,TMEM191C,transmembrane protein 191C,Panthera uncia,snow leopard,XM_049620554.1,XP_049476511.1,,model,,default-seq
126033698,TMEM191C,transmembrane protein 191C,Suncus etruscus,white-toothed pygmy shrew,XM_049790706.1,XP_049646663.1,,model,,default-seq
126066133,TMEM191C,transmembrane protein 191C,Elephas maximus indicus,,XM_049867024.1,XP_049722981.1,,model,,default-seq
126488973,Tmem191c,transmembrane protein 191C,Alexandromys fortis,reed vole,XM_050122890.1,XP_049978847.1,,model,,default-seq
126929693,TMEM191C,transmembrane protein 191C,Macaca thibetana thibetana,,XM_050746292.1,XP_050602249.1,,model,,default-seq
127193062,Tmem191c,transmembrane protein 191C,Acomys russatus,golden spiny mouse,XM_051150403.1,XP_051006360.1,,model,,default-seq
127226936,Tmem191c,transmembrane protein 191C,Phodopus roborovskii,desert hamster,XM_051191106.1,XP_051047063.1,,model,,default-seq
127545782,TMEM191C,transmembrane protein 191C,Antechinus flavipes,yellow-footed antechinus,XM_051973275.1,XP_051829235.1,,model,,default-seq
127665760,Tmem191c,transmembrane protein 191C,Apodemus sylvaticus,European woodmouse,XM_052158287.1,XP_052014247.1,,model,,default-seq
128062503,TMEM191C,transmembrane protein 191C,Budorcas taxicolor,takin,XM_052654997.1,XP_052510957.1,,model,,default-seq
128111746,Tmem191c,transmembrane protein 191C,Peromyscus californicus insignis,,XM_052740023.1,XP_052595983.1,,model,,default-seq
128583295,TMEM191C,transmembrane protein 191C,Nycticebus coucang,slow loris,XM_053587434.1,XP_053443409.1,,model,,default-seq
129022845,TMEM191C,transmembrane protein 191C,Pongo pygmaeus,Bornean orangutan,XM_054469083.2,XP_054325058.1,,model,,default-seq
129086244,TMEM191C,transmembrane protein 191C,Pteronotus mesoamericanus,,XM_054592724.1,XP_054448699.1,,model,,default-seq
129467683,TMEM191C,transmembrane protein 191C,Symphalangus syndactylus,siamang,XM_055252350.2,XP_055108325.2,,model,,default-seq
129507707,TMEM191C,transmembrane protein 191C,Nyctereutes procyonoides,raccoon dog,XM_055322305.1,XP_055178280.1,,model,,default-seq
129542493,TMEM191C,transmembrane protein 191C,Moschus berezovskii,Chinese forest musk deer,XM_055404966.1,XP_055260941.1,,model,,default-seq
129630224,TMEM191C,transmembrane protein 191C,Bubalus kerabau,carabao,XM_055550695.1,XP_055406670.1,,model,,default-seq
129679276,Tmem191c,transmembrane protein 191C,Psammomys obesus,fat sand rat,XM_055610280.1,XP_055466255.1,,model,,default-seq
130029665,TMEM191C,transmembrane protein 191C,Sorex fumeus,smoky shrew,XM_056120674.1,XP_055976649.1,,model,,default-seq
130680736,TMEM191C,transmembrane protein 191C,Manis pentadactyla,Chinese pangolin,XM_057491973.1,XP_057347956.1,,model,,default-seq
130859383,TMEM191C,transmembrane protein 191C,Hippopotamus amphibius kiboko,,XM_057746752.1,XP_057602735.1,,model,,default-seq
130872227,Tmem191c,transmembrane protein 191C,Chionomys nivalis,European snow vole,XM_057766099.1,XP_057622082.1,,model,,default-seq
131398486,TMEM191C,transmembrane protein 191C,Diceros bicornis minor,,XM_058532055.1,XP_058388038.1,,model,,default-seq
131490483,TMEM191C,transmembrane protein 191C,Neofelis nebulosa,Clouded leopard,XM_058692878.1,XP_058548861.1,,model,,default-seq
131742870,TMEM191C,transmembrane protein 191C,Kogia breviceps,pygmy sperm whale,XM_067014706.1,XP_066870807.1,,model,,default-seq
131811437,TMEM191C,transmembrane protein 191C,Mustela lutreola,European mink,XM_059139990.1,XP_058995973.1,,model,,default-seq
131922617,Tmem191c,transmembrane protein 191C,Peromyscus eremicus,cactus mouse,XM_059277443.1,XP_059133426.1,,model,,default-seq
132023402,TMEM191C,transmembrane protein 191C,Mustela nigripes,black-footed ferret,XM_059409010.1,XP_059264993.1,,model,,default-seq
132221828,TMEM191C,transmembrane protein 191C,Myotis daubentonii,Daubenton's bat,XM_059676303.1,XP_059532286.1,,model,,default-seq
132347251,TMEM191C,transmembrane protein 191C,Balaenoptera ricei,Rice's whale,XM_059893630.1,XP_059749613.1,,model,,default-seq
132436549,TMEM191C,transmembrane protein 191C,Delphinus delphis,saddleback dolphin,XM_060029471.1,XP_059885454.1,,model,,default-seq
132503046,TMEM191C,transmembrane protein 191C,Mesoplodon densirostris,Blainville's beaked whale,XM_060119389.1,XP_059975372.1,,model,,default-seq
132504239,TMEM191C,transmembrane protein 191C,Lagenorhynchus albirostris,white-beaked dolphin,XM_060121436.1,XP_059977419.1,,model,,default-seq
132665684,TMEM191C,transmembrane protein 191C,Panthera onca,jaguar,XM_060613070.1,XP_060469053.1,,model,,default-seq
133075641,TMEM191C,transmembrane protein 191C,Eubalaena glacialis,North Atlantic right whale,XM_061169983.1,XP_061025966.1,,model,,default-seq
133229189,TMEM191C,transmembrane protein 191C,Bos javanicus,banteng,XM_061385600.1,XP_061241584.1,,model,,default-seq
133752245,TMEM191C,transmembrane protein 191C,Lepus europaeus,European hare,XM_062182659.1,XP_062038643.1,,model,,default-seq
134366670,TMEM191C,transmembrane protein 191C,Cynocephalus volans,Philippine flying lemur,XM_063083040.1,XP_062939110.1,,model,,default-seq
136133278,TMEM191C,transmembrane protein 191C,Phocoena phocoena,harbor porpoise,XM_065890520.1,XP_065746592.1,,model,,default-seq
136146131,TMEM191C,transmembrane protein 191C,Muntiacus reevesi,Reeves' muntjac,XM_065905042.1,XP_065761114.1,,model,,default-seq
136323195,TMEM191C,transmembrane protein 191C,Saccopteryx bilineata,greater sac-winged bat,XM_066255015.1,XP_066111112.1,,model,,default-seq
