Gene ID,Gene symbol,Description,Scientific name,Common name,RefSeq Transcript accessions,RefSeq Protein accessions,SPARCLE ID,Curation Status,RefseqSelect,Default sequence
115280096,ZNF805,zinc finger protein 805,Suricata suricatta,meerkat,XM_029924784.1,XP_029780644.1,,model,,default-seq
116539956,ZNF805,zinc finger protein 805,Sapajus apella,tufted capuchin,XM_032263228.1,XP_032119119.1,,model,,default-seq
116579368,ZNF805,zinc finger protein 805,Mustela erminea,ermine,XM_032324660.1,XP_032180551.1,,model,,default-seq
118535564,ZNF805,zinc finger protein 805,Halichoerus grypus,gray seal,XM_036091900.1,XP_035947793.1,,model,,default-seq
120871793,ZNF805,zinc finger protein 805,Oryx dammah,scimitar-horned oryx,XM_040251742.1,XP_040107676.1,,model,,default-seq
122207626,ZNF805,zinc finger protein 805,Panthera leo,lion,XM_042917715.1,XP_042773649.1,,model,,default-seq
124250007,ZNF805,zinc finger protein 805,Equus quagga,,XM_046681681.1,XP_046537637.1,,model,,default-seq
125088982,ZNF805,zinc finger protein 805,Lutra lutra,Eurasian river otter,XM_047710679.1,XP_047566635.1,,model,,default-seq
126943396,ZNF805,zinc finger protein 805,Macaca thibetana thibetana,,XM_050772038.1,XP_050627995.1,,model,,default-seq
128595642,ZNF805,zinc finger protein 805,Nycticebus coucang,slow loris,XM_053604405.1,XP_053460380.1,,model,,default-seq
129019717,ZNF805,zinc finger protein 805,Pongo pygmaeus,Bornean orangutan,XM_054462876.2,XP_054318851.1,,model,,default-seq
129545969,ZNF805,zinc finger protein 805,Moschus berezovskii,Chinese forest musk deer,XM_055410588.1,XP_055266563.1,,model,,default-seq
129632221,ZNF805,zinc finger protein 805,Bubalus kerabau,carabao,XM_055553698.1,XP_055409673.1,,model,,default-seq
130705715,ZNF805,zinc finger protein 805,Balaenoptera acutorostrata,minke whale,XM_057534228.1,XP_057390211.1,,model,,default-seq
130842998,ZNF805,zinc finger protein 805,Hippopotamus amphibius kiboko,,XM_057719661.1,XP_057575644.1,,model,,default-seq
131397491,ZNF805,zinc finger protein 805,Diceros bicornis minor,,XM_058530448.1,XP_058386431.1,,model,,default-seq
131499247,ZNF805,zinc finger protein 805,Neofelis nebulosa,Clouded leopard,XM_058707087.1,XP_058563070.1,,model,,default-seq
131818153,ZNF805,zinc finger protein 805,Mustela lutreola,European mink,XM_059152342.1,XP_059008325.1,,model,,default-seq
132005704,ZNF805,zinc finger protein 805,Mustela nigripes,black-footed ferret,XM_059383183.1,XP_059239166.1,,model,,default-seq
132216021,ZNF805,zinc finger protein 805,Myotis daubentonii,Daubenton's bat,XM_059664992.1,XP_059520975.1,,model,,default-seq
132691130,ZNF805,zinc finger protein 805,Panthera onca,jaguar,XM_060652504.1,XP_060508487.1,,model,,default-seq
135362780,ZNF805,zinc finger protein 805,Mirounga angustirostris,Northern elephant seal,XM_064580304.1,XP_064436374.1,,model,,default-seq
136140171,ZNF805,zinc finger protein 805,Phocoena phocoena,harbor porpoise,XM_065898241.1,XP_065754313.1,,model,,default-seq
137215360,ZNF805,zinc finger protein 805,Pseudorca crassidens,false killer whale,XM_067720522.1,XP_067576623.1,,model,,default-seq
138419344,ZNF805,zinc finger protein 805,Ovis canadensis,bighorn sheep,XM_069552112.2,XP_069408213.1,,model,,default-seq
138999540,ZNF805,zinc finger protein 805,Myotis yumanensis,,XM_070401676.1,XP_070257777.1,,model,,default-seq
140631672,ZNF805,zinc finger protein 805,Canis lupus baileyi,Mexican gray wolf,XM_072822897.1,XP_072678998.1,,model,,default-seq
