Gene ID,Gene symbol,Description,Scientific name,Common name,RefSeq Transcript accessions,RefSeq Protein accessions,SPARCLE ID,Curation Status,RefseqSelect,Default sequence
100757782,CUNHXorf66,chromosome unknown CXorf66 homolog,Cricetulus griseus,Chinese hamster,XM_035450133.1,XP_035306024.1,,model,,default-seq
100948334,CUNHXorf66,chromosome unknown CXorf66 homolog,Otolemur garnettii,small-eared galago,XM_023517699.1,XP_023373467.1,,model,,default-seq
100995256,CXHXorf66,chromosome X CXorf66 homolog,Pan paniscus,pygmy chimpanzee,XM_003812297.5,XP_003812345.1,,model,,default-seq
101006434,CXHXorf66,chromosome X CXorf66 homolog,Papio anubis,olive baboon,XM_003919249.5,XP_003919298.1,,model,,default-seq
101031127,CXHXorf66,chromosome X CXorf66 homolog,Saimiri boliviensis,Bolivian squirrel monkey,XM_003940755.1,XP_003940804.1,,model,,default-seq
101085958,CXHXorf66,chromosome X CXorf66 homolog,Felis catus,domestic cat,XM_004000966.5,XP_004001015.1,,model,,default-seq
101130907,CXHXorf66,chromosome X CXorf66 homolog,Gorilla gorilla gorilla,western lowland gorilla,XM_004064954.4,XP_004065002.3,,model,,default-seq
101278747,CXHXorf66,chromosome X CXorf66 homolog,Orcinus orca,killer whale,XM_012536330.2,XP_012391784.1,,model,,default-seq
101328732,CXHXorf66,chromosome X CXorf66 homolog,Tursiops truncatus,common bottlenose dolphin,XM_019918977.2,XP_019774536.1,,model,,default-seq
101360770,CUNHXorf66,chromosome unknown CXorf66 homolog,Trichechus manatus latirostris,Florida manatee,XM_004380963.1,XP_004381020.1,,model,,default-seq
101386600,LOC101386600,"chromosome unknown open reading frame, human CXorf66",Odobenus rosmarus divergens,Pacific walrus,XM_012564331.1,XP_012419785.1,,model,,default-seq
101387263,LOC101387263,chromosome unknown CXorf66 homolog,Ceratotherium simum simum,southern white rhinoceros,XM_004441658.2,XP_004441715.1,,model,,default-seq
101616293,CXHXorf66,chromosome X CXorf66 homolog,Jaculus jaculus,lesser Egyptian jerboa,XM_004653824.2,XP_004653881.2,,model,,default-seq
101630303,CUNHXorf66,chromosome unknown CXorf66 homolog,Condylura cristata,star-nosed mole,XM_004685963.1,XP_004686020.1,,model,,default-seq
101674993,CUNHXorf66,chromosome unknown CXorf66 homolog,Mustela putorius furo,domestic ferret,XM_004773627.3,XP_004773684.1,,model,,default-seq
101840772,CUNHXorf66,chromosome unknown CXorf66 homolog,Mesocricetus auratus,golden hamster,XM_005086486.2,XP_005086543.2,,model,,default-seq
101954912,CXHXorf66,chromosome X CXorf66 homolog,Ictidomys tridecemlineatus,thirteen-lined ground squirrel,XM_040289052.1,XP_040144986.1,,model,,default-seq
101987150,CXHXorf66,chromosome X CXorf66 homolog,Microtus ochrogaster,prairie vole,XM_005358516.1,XP_005358573.1,,model,,default-seq
102030639,CUNHXorf66,chromosome unknown CXorf66 homolog,Chinchilla lanigera,long-tailed chinchilla,XM_005404549.2,XP_005404606.1,,model,,default-seq
102117726,CXHXorf66,chromosome X CXorf66 homolog,Macaca fascicularis,crab-eating macaque,XM_005594730.4,XP_005594787.2,,model,,default-seq
102180834,CXHXorf66,chromosome X CXorf66 homolog,Capra hircus,goat,XM_005700443.1,XP_005700500.1,,model,,default-seq
102261928,CUNHXorf66,chromosome unknown CXorf66 homolog,Myotis brandtii,Brandt's bat,XM_014528817.1,XP_014384303.1,,model,,default-seq
102286741,CXHXorf66,chromosome X CXorf66 homolog,Bos mutus,wild yak,XM_070366112.1,XP_070222213.1,,model,,default-seq
102443142,CUNHXorf66,chromosome unknown CXorf66 homolog,Myotis lucifugus,little brown bat,XM_006082310.1,XP_006082372.1,,model,,default-seq
102484132,CUNHXorf66,chromosome unknown CXorf66 homolog,Tupaia chinensis,Chinese tree shrew,XM_027776684.1,XP_027632485.1,,model,,default-seq
102513407,CXHXorf66,chromosome X CXorf66 homolog,Camelus ferus,Wild Bactrian camel,XM_006194542.2,XP_006194604.1,,model,,default-seq
102534570,CXHXorf66,chromosome X CXorf66 homolog,Vicugna pacos,alpaca,XM_006217378.3,XP_006217440.1,,model,,default-seq
102731729,CUNHXorf66,chromosome unknown CXorf66 homolog,Leptonychotes weddellii,Weddell seal,XM_006747154.2,XP_006747217.1,,model,,default-seq
102887966,CUNHXorf66,chromosome unknown CXorf66 homolog,Pteropus alecto,black flying fox,XM_006924202.1,XP_006924264.1,,model,,default-seq
102951188,CXHXorf66,chromosome X CXorf66 homolog,Panthera tigris,tiger,XM_007098496.2,XP_007098558.2,,model,,default-seq
102977951,C21HXorf66,chromosome 21 CXorf66 homolog,Physeter macrocephalus,sperm whale,XM_024128081.1,XP_023983849.1,,model,,default-seq
102997205,CXHXorf66,chromosome X CXorf66 homolog,Balaenoptera acutorostrata,minke whale,XM_028165019.2,XP_028020820.2,,model,,default-seq
103071726,CUNHXorf66,chromosome unknown CXorf66 homolog,Lipotes vexillifer,Yangtze River dolphin,XM_007452086.1,XP_007452148.1,,model,,default-seq
103118080,CXHXorf66,chromosome X CXorf66 homolog,Erinaceus europaeus,western European hedgehog,XM_060182724.1,XP_060038707.1,,model,,default-seq
103206281,CUNHXorf66,chromosome unknown CXorf66 homolog,Orycteropus afer afer,,XM_042782417.1,XP_042638351.1,,model,,default-seq
103232670,CXHXorf66,chromosome X CXorf66 homolog,Chlorocebus sabaeus,green monkey,XM_007992861.3,XP_007991052.1,,model,,default-seq
103263220,CUNHXorf66,chromosome unknown CXorf66 homolog,Carlito syrichta,Philippine tarsier,XM_008060899.1,XP_008059090.1,,model,,default-seq
103298461,C1HXorf66,chromosome 1 CXorf66 homolog,Eptesicus fuscus,big brown bat,XM_028130701.2,XP_027986502.2,,model,,default-seq
103543985,CXHXorf66,chromosome X CXorf66 homolog,Equus przewalskii,Przewalski's horse,XM_008510840.2,XP_008509062.2,,model,,default-seq
103592465,LOC103592465,"chromosome unknown open reading frame, human CXorf66",Galeopterus variegatus,Sunda flying lemur,XM_008575197.1,XP_008573419.1,,model,,default-seq
103672861,CXHXorf66,chromosome X CXorf66 homolog,Ursus maritimus,polar bear,XM_040633890.1,XP_040489824.1,,model,,default-seq
103724687,CUNHXorf66,chromosome unknown CXorf66 homolog,Nannospalax galili,Upper Galilee mountains blind mole rat,XM_008821800.2,XP_008820022.2,,model,,default-seq
104682199,C7HXorf66,chromosome 7 CXorf66 homolog,Rhinopithecus roxellana,golden snub-nosed monkey,XM_010388755.2,XP_010387057.2,,model,,default-seq
104862162,CUNHXorf66,chromosome unknown CXorf66 homolog,Fukomys damarensis,Damara mole-rat,XM_010623918.2,XP_010622220.1,,model,,default-seq
105067080,CXHXorf66,chromosome X CXorf66 homolog,Camelus bactrianus,Bactrian camel,XM_010952549.1,XP_010950851.1,,model,,default-seq
105086033,CXHXorf66,chromosome X CXorf66 homolog,Camelus dromedarius,Arabian camel,XM_064482856.1,XP_064338926.1,,model,,default-seq
105303811,CUNHXorf66,chromosome unknown CXorf66 homolog,Pteropus vampyrus,large flying fox,XM_011377616.1,XP_011375918.1,,model,,default-seq
105481349,CXHXorf66,chromosome X CXorf66 homolog,Macaca nemestrina,pig-tailed macaque,XM_011740851.2,XP_011739153.1,,model,,default-seq
105525420,LOC105525420,"chromosome unknown open reading frame, human CXorf66",Colobus angolensis palliatus,,XM_011961027.1,XP_011816417.1,,model,,default-seq
105554955,LOC105554955,"chromosome unknown open reading frame, human CXorf66",Mandrillus leucophaeus,drill,XM_012001614.1,XP_011857004.1,,model,,default-seq
105586215,LOC105586215,"chromosome unknown open reading frame, human CXorf66",Cercocebus atys,sooty mangabey,XM_012060982.1,XP_011916372.1,,model,,default-seq
105729245,CUNHXorf66,chromosome unknown CXorf66 homolog,Aotus nancymaae,Ma's night monkey,XM_012469914.1,XP_012325337.1,,model,,default-seq
105827224,LOC105827224,"chromosome unknown open reading frame, human CXorf66",Propithecus coquereli,Coquerel's sifaka,XM_012665255.1,XP_012520709.1,,model,,default-seq
105881045,CXHXorf66,chromosome X CXorf66 homolog,Microcebus murinus,gray mouse lemur,XM_012782487.1,XP_012637941.1,,model,,default-seq
105942900,CXHXorf66,chromosome X CXorf66 homolog,Sorex araneus,European shrew,XM_012932277.2,XP_012787731.2,,model,,default-seq
105992855,LOC105992855,"chromosome unknown open reading frame, human CXorf66",Dipodomys ordii,Ord's kangaroo rat,XM_013025935.1,XP_012881389.1,,model,,default-seq
106840107,CXHXorf66,chromosome X CXorf66 homolog,Equus asinus,donkey,XM_014855275.3,XP_014710761.1,,model,,default-seq
106982569,CXHXorf66,chromosome X CXorf66 homolog,Acinonyx jubatus,cheetah,XM_027054814.2,XP_026910615.2,,model,,default-seq
107152594,CUNHXorf66,chromosome unknown CXorf66 homolog,Marmota marmota marmota,Alpine marmot,XM_015498092.2,XP_015353578.1,,model,,default-seq
107503211,CUNHXorf66,chromosome unknown CXorf66 homolog,Rousettus aegyptiacus,Egyptian rousette,XM_016131159.2,XP_015986645.1,,model,,default-seq
107532737,LOC107532737,"chromosome unknown open reading frame, human CXorf66",Miniopterus natalensis,,XM_016207223.1,XP_016062709.1,,model,,default-seq
108283568,CUNHXorf66,chromosome unknown CXorf66 homolog,Cebus imitator,Panamanian white-faced capuchin,XM_017499936.2,XP_017355425.1,,model,,default-seq
108515184,CUNHXorf66,chromosome unknown CXorf66 homolog,Rhinopithecus bieti,black snub-nosed monkey,XM_017851864.1,XP_017707353.1,,model,,default-seq
109250440,CUNHXorf66,chromosome unknown CXorf66 homolog,Panthera pardus,leopard,XM_019421478.2,XP_019277023.2,,model,,default-seq
109396155,CUNHXorf66,chromosome unknown CXorf66 homolog,Hipposideros armiger,great roundleaf bat,XM_019667773.1,XP_019523318.1,,model,,default-seq
110287285,CXHXorf66,chromosome X CXorf66 homolog,Mus caroli,Ryukyu mouse,XM_021153941.1,XP_021009600.1,,model,,default-seq
110314580,CXHXorf66,chromosome X CXorf66 homolog,Mus pahari,shrew mouse,XM_021188861.1,XP_021044520.1,,model,,default-seq
110345358,CUNHXorf66,chromosome unknown CXorf66 homolog,Heterocephalus glaber,naked mole-rat,XM_021242542.1,XP_021098201.1,,model,,default-seq
110540374,CXHXorf66,chromosome X CXorf66 homolog,Meriones unguiculatus,Mongolian gerbil,XM_021627164.2,XP_021482839.2,,model,,default-seq
110575915,CXHXorf66,chromosome X CXorf66 homolog,Neomonachus schauinslandi,Hawaiian monk seal,XM_021684949.1,XP_021540624.1,,model,,default-seq
111158938,LOC111158938,chromosome unknown CXorf66 homolog,Enhydra lutris kenyoni,northern sea otter,XM_022521278.1,XP_022376986.1,,model,,default-seq
111164572,CUNHXorf66,chromosome unknown CXorf66 homolog,Delphinapterus leucas,beluga whale,XM_022554304.1,XP_022410012.1,,model,,default-seq
111536237,C12HXorf66,chromosome 12 CXorf66 homolog,Piliocolobus tephrosceles,Ugandan red Colobus,XM_023202545.2,XP_023058313.1,,model,,default-seq
112299997,CXHXorf66,chromosome X CXorf66 homolog,Desmodus rotundus,common vampire bat,XM_024555195.2,XP_024410963.1,,model,,default-seq
112415772,CUNHXorf66,chromosome unknown CXorf66 homolog,Neophocaena asiaeorientalis asiaeorientalis,Yangtze finless porpoise,XM_024768934.1,XP_024624702.1,,model,,default-seq
112616404,CXHXorf66,chromosome X CXorf66 homolog,Theropithecus gelada,gelada,XM_025373365.1,XP_025229150.1,,model,,default-seq
112668477,CXHXorf66,chromosome X CXorf66 homolog,Canis lupus dingo,dingo,XM_025460874.2,XP_025316659.1,,model,,default-seq
112815538,CUNHXorf66,chromosome unknown CXorf66 homolog,Callorhinus ursinus,northern fur seal,XM_025861572.2,XP_025717357.2,,model,,default-seq
112871294,CUNHXorf66,chromosome unknown CXorf66 homolog,Puma concolor,puma,XM_025934437.1,XP_025790222.1,,model,,default-seq
112927664,CXHXorf66,chromosome X CXorf66 homolog,Vulpes vulpes,red fox,XM_026009074.1,XP_025864859.1,,model,,default-seq
113185178,CUNHXorf66,chromosome unknown CXorf66 homolog,Urocitellus parryii,Arctic ground squirrel,XM_026392196.1,XP_026247981.1,,model,,default-seq
113241836,CXHXorf66,chromosome X CXorf66 homolog,Ursus arctos,brown bear,XM_044392436.2,XP_044248371.2,,model,,default-seq
113612524,CUNHXorf66,chromosome unknown CXorf66 homolog,Sagmatias obliquidens,Pacific white-sided dolphin,XM_027092458.1,XP_026948259.1,,model,,default-seq
113931198,CXHXorf66,chromosome X CXorf66 homolog,Zalophus californianus,California sea lion,XM_027608956.1,XP_027464757.1,,model,,default-seq
114096640,CXHXorf66,chromosome X CXorf66 homolog,Marmota flaviventris,yellow-bellied marmot,XM_071606098.1,XP_071462199.1,,model,,default-seq
114224616,CUNHXorf66,chromosome unknown CXorf66 homolog,Eumetopias jubatus,Steller sea lion,XM_028123837.1,XP_027979638.1,,model,,default-seq
114504958,CXHXorf66,chromosome X CXorf66 homolog,Phyllostomus discolor,pale spear-nosed bat,XM_028522784.1,XP_028378585.1,,model,,default-seq
114635863,CUNHXorf66,chromosome unknown CXorf66 homolog,Grammomys surdaster,,XM_028784250.1,XP_028640083.1,,model,,default-seq
114681021,CXHXorf66,chromosome X CXorf66 homolog,Peromyscus leucopus,white-footed mouse,XM_028854220.2,XP_028710053.2,,model,,default-seq
114905903,CUNHXorf66,chromosome unknown CXorf66 homolog,Monodon monoceros,narwhal,XM_029240241.1,XP_029096074.1,,model,,default-seq
115283521,CXHXorf66,chromosome X CXorf66 homolog,Suricata suricatta,meerkat,XM_029929713.1,XP_029785573.1,,model,,default-seq
115507815,CXHXorf66,chromosome X CXorf66 homolog,Lynx canadensis,Canada lynx,XM_030306314.1,XP_030162174.1,,model,,default-seq
115846178,CXHXorf66,chromosome X CXorf66 homolog,Globicephala melas,long-finned pilot whale,XM_030844672.1,XP_030700532.1,,model,,default-seq
116092881,CXHXorf66,chromosome X CXorf66 homolog,Mastomys coucha,southern multimammate mouse,XM_031373872.1,XP_031229732.1,,model,,default-seq
116543041,CUNHXorf66,chromosome unknown CXorf66 homolog,Sapajus apella,tufted capuchin,XM_032268334.1,XP_032124225.1,,model,,default-seq
116583505,CXHXorf66,chromosome X CXorf66 homolog,Mustela erminea,ermine,XM_032331580.1,XP_032187471.1,,model,,default-seq
116647105,CUNHXorf66,chromosome unknown CXorf66 homolog,Phoca vitulina,harbor seal,XM_032428238.1,XP_032284129.1,,model,,default-seq
116747206,CXHXorf66,chromosome X CXorf66 homolog,Phocoena sinus,vaquita,XM_032618992.1,XP_032474883.1,,model,,default-seq
116812092,CUNHXorf66,chromosome unknown CXorf66 homolog,Hylobates moloch,silvery gibbon,XM_032757744.2,XP_032613635.1,,model,,default-seq
116857397,CUNHXorf66,chromosome unknown CXorf66 homolog,Lontra canadensis,Northern American river otter,XM_032841433.1,XP_032697324.1,,model,,default-seq
116888183,CXHXorf66,chromosome X CXorf66 homolog,Rattus rattus,black rat,XM_032889499.1,XP_032745390.1,,model,,default-seq
117077475,CUNHXorf66,chromosome unknown CXorf66 homolog,Trachypithecus francoisi,Francois's langur,XM_033201165.1,XP_033057056.1,,model,,default-seq
117694057,CXHXorf66,chromosome X CXorf66 homolog,Arvicanthis niloticus,Nile rat,XM_034484788.1,XP_034340679.1,,model,,default-seq
118011245,CUNHXorf66,chromosome unknown CXorf66 homolog,Mirounga leonina,Southern elephant seal,XM_035005856.1,XP_034861747.1,,model,,default-seq
118635352,CUNHXorf66,chromosome unknown CXorf66 homolog,Molossus molossus,Pallas's mastiff bat,XM_036270081.1,XP_036125974.1,,model,,default-seq
118654386,CUNHXorf66,chromosome unknown CXorf66 homolog,Myotis myotis,,XM_036305704.1,XP_036161597.1,,model,,default-seq
118721928,CUNHXorf66,chromosome unknown CXorf66 homolog,Pipistrellus kuhlii,Kuhl's pipistrelle,XM_036443206.1,XP_036299099.1,,model,,default-seq
118888374,CXHXorf66,chromosome X CXorf66 homolog,Balaenoptera musculus,blue whale,XM_036839333.1,XP_036695228.1,,model,,default-seq
118913879,CXHXorf66,chromosome X CXorf66 homolog,Manis pentadactyla,Chinese pangolin,XM_057495398.1,XP_057351381.1,,model,,default-seq
118991396,CUNHXorf66,chromosome unknown CXorf66 homolog,Sturnira hondurensis,,XM_037052620.1,XP_036908515.1,,model,,default-seq
119245854,CUNHXorf66,chromosome unknown CXorf66 homolog,Talpa occidentalis,Iberian mole,XM_037511865.2,XP_037367762.1,,model,,default-seq
119522486,CXHXorf66,chromosome X CXorf66 homolog,Choloepus didactylus,southern two-toed sloth,XM_037820925.1,XP_037676853.1,,model,,default-seq
119804482,CXHXorf66,chromosome X CXorf66 homolog,Arvicola amphibius,Eurasian water vole,XM_038315887.1,XP_038171815.1,,model,,default-seq
120222247,CUNHXorf66,chromosome unknown CXorf66 homolog,Hyaena hyaena,striped hyena,XM_039219998.1,XP_039075929.1,,model,,default-seq
120612965,CUNHXorf66,chromosome unknown CXorf66 homolog,Pteropus medius,Indian flying fox,XM_039875690.1,XP_039731624.1,,model,,default-seq
121025825,CUNHXorf66,chromosome unknown CXorf66 homolog,Puma yagouaroundi,jaguarundi,XM_040468577.1,XP_040324511.1,,model,,default-seq
121437317,CUNHXorf66,chromosome unknown CXorf66 homolog,Microtus oregoni,creeping vole,XM_041637194.1,XP_041493128.1,,model,,default-seq
121482684,CXHXorf66,chromosome X CXorf66 homolog,Vulpes lagopus,Arctic fox,XM_041740501.1,XP_041596435.1,,model,,default-seq
121826657,CUNHXorf66,chromosome unknown CXorf66 homolog,Peromyscus maniculatus bairdii,prairie deer mouse,XM_042270470.1,XP_042126404.1,,model,,default-seq
122097121,CUNHXorf66,chromosome unknown CXorf66 homolog,Dipodomys spectabilis,banner-tailed kangaroo rat,XM_042667605.1,XP_042523539.1,,model,,default-seq
122434561,CXHXorf66,chromosome X CXorf66 homolog,Cervus canadensis,,XM_043458057.1,XP_043313992.1,,model,,default-seq
122477462,CXHXorf66,chromosome X CXorf66 homolog,Prionailurus bengalensis,leopard cat,XM_043570445.1,XP_043426380.1,,model,,default-seq
122896453,CXHXorf66,chromosome X CXorf66 homolog,Neogale vison,American mink,XM_044234658.1,XP_044090593.1,,model,,default-seq
123521486,CUNHXorf66,chromosome unknown CXorf66 homolog,Echinops telfairi,small Madagascar hedgehog,XM_045288349.1,XP_045144284.1,,model,,default-seq
123594734,CXHXorf66,chromosome X CXorf66 homolog,Leopardus geoffroyi,Geoffroy's cat,XM_045471643.1,XP_045327599.1,,model,,default-seq
123628212,CXHXorf66,chromosome X CXorf66 homolog,Lemur catta,Ring-tailed lemur,XM_045537850.1,XP_045393806.1,,model,,default-seq
123797320,CUNHXorf66,chromosome unknown CXorf66 homolog,Ursus americanus,American black bear,XM_045805118.1,XP_045661074.1,,model,,default-seq
123819060,CUNHXorf66,chromosome unknown CXorf66 homolog,Phyllostomus hastatus,greater spear-nosed bat,XM_045839365.1,XP_045695321.1,,model,,default-seq
123848221,CUNHXorf66,chromosome unknown CXorf66 homolog,Mirounga angustirostris,Northern elephant seal,XM_045880449.1,XP_045736405.1,,model,,default-seq
123934764,CXHXorf66,chromosome X CXorf66 homolog,Meles meles,Eurasian badger,XM_045994835.1,XP_045850791.1,,model,,default-seq
124086865,CUNHXorf66,chromosome unknown CXorf66 homolog,Marmota monax,woodchuck,XM_046435352.2,XP_046291308.1,,model,,default-seq
124245907,C10HXorf66,chromosome 10 CXorf66 homolog,Equus quagga,,XM_046673730.1,XP_046529686.1,,model,,default-seq
124513863,CUNHXorf66,chromosome unknown CXorf66 homolog,Lynx rufus,bobcat,XM_047081858.1,XP_046937814.1,,model,,default-seq
124971673,CXHXorf66,chromosome X CXorf66 homolog,Sciurus carolinensis,gray squirrel,XM_047535331.1,XP_047391287.1,,model,,default-seq
125092200,CXHXorf66,chromosome X CXorf66 homolog,Lutra lutra,Eurasian river otter,XM_047716565.1,XP_047572521.1,,model,,default-seq
125117917,CXHXorf66,chromosome X CXorf66 homolog,Phacochoerus africanus,Common warthog,XM_047764065.1,XP_047620021.1,,model,,default-seq
125157552,CXHXorf66,chromosome X CXorf66 homolog,Prionailurus viverrinus,fishing cat,XM_047844393.1,XP_047700349.1,,model,,default-seq
125344114,C28HXorf66,chromosome 28 CXorf66 homolog,Perognathus longimembris pacificus,Pacific pocket mouse,XM_048336715.1,XP_048192672.1,,model,,default-seq
125403053,CUNHXorf66,chromosome unknown CXorf66 homolog,Myodes glareolus,Bank vole,XM_048438225.1,XP_048294182.1,,model,,default-seq
125932021,CXHXorf66,chromosome X CXorf66 homolog,Panthera uncia,snow leopard,XM_049644383.1,XP_049500340.1,,model,,default-seq
126069546,CXHXorf66,chromosome X CXorf66 homolog,Elephas maximus indicus,,XM_049873028.1,XP_049728985.1,,model,,default-seq
126512130,CUNHXorf66,chromosome unknown CXorf66 homolog,Alexandromys fortis,reed vole,XM_050159698.1,XP_050015655.1,,model,,default-seq
126945354,CXHXorf66,chromosome X CXorf66 homolog,Macaca thibetana thibetana,,XM_050775273.1,XP_050631230.1,,model,,default-seq
127185472,CXHXorf66,chromosome X CXorf66 homolog,Acomys russatus,golden spiny mouse,XM_051141921.1,XP_050997878.1,,model,,default-seq
127218117,CUNHXorf66,chromosome unknown CXorf66 homolog,Phodopus roborovskii,desert hamster,XM_051179130.1,XP_051035087.1,,model,,default-seq
127674705,CXHXorf66,chromosome X CXorf66 homolog,Apodemus sylvaticus,European woodmouse,XM_052170354.1,XP_052026314.1,,model,,default-seq
128117735,CUNHXorf66,chromosome unknown CXorf66 homolog,Peromyscus californicus insignis,,XM_052749978.1,XP_052605938.1,,model,,default-seq
128577081,CXHXorf66,chromosome X CXorf66 homolog,Nycticebus coucang,slow loris,XM_053579110.1,XP_053435085.1,,model,,default-seq
129024681,CXHXorf66,chromosome X CXorf66 homolog,Pongo pygmaeus,Bornean orangutan,XM_054471848.1,XP_054327823.1,,model,,default-seq
129075527,CUNHXorf66,chromosome unknown CXorf66 homolog,Pteronotus mesoamericanus,,XM_054579599.1,XP_054435574.1,,model,,default-seq
129475235,CXHXorf66,chromosome X CXorf66 homolog,Symphalangus syndactylus,siamang,XM_055267381.1,XP_055123356.1,,model,,default-seq
129670933,CUNHXorf66,chromosome unknown CXorf66 homolog,Psammomys obesus,fat sand rat,XM_055599551.1,XP_055455526.1,,model,,default-seq
130841371,CXHXorf66,chromosome X CXorf66 homolog,Hippopotamus amphibius kiboko,,XM_057717556.1,XP_057573539.1,,model,,default-seq
130867493,CXHXorf66,chromosome X CXorf66 homolog,Chionomys nivalis,European snow vole,XM_057759534.1,XP_057615517.1,,model,,default-seq
131277199,CXHXorf66,chromosome X CXorf66 homolog,Dasypus novemcinctus,nine-banded armadillo,XM_058291406.2,XP_058147389.1,,model,,default-seq
131400374,CXHXorf66,chromosome X CXorf66 homolog,Diceros bicornis minor,,XM_058535122.1,XP_058391105.1,,model,,default-seq
131478579,CXHXorf66,chromosome X CXorf66 homolog,Ochotona princeps,American pika,XM_058658891.1,XP_058514874.1,,model,,default-seq
131502313,CXHXorf66,chromosome X CXorf66 homolog,Neofelis nebulosa,Clouded leopard,XM_058713023.1,XP_058569006.1,,model,,default-seq
131748886,CXHXorf66,chromosome X CXorf66 homolog,Kogia breviceps,pygmy sperm whale,XM_059051251.1,XP_058907234.1,,model,,default-seq
131822035,CXHXorf66,chromosome X CXorf66 homolog,Mustela lutreola,European mink,XM_059158416.1,XP_059014399.1,,model,,default-seq
131899919,CXHXorf66,chromosome X CXorf66 homolog,Peromyscus eremicus,cactus mouse,XM_059251386.1,XP_059107369.1,,model,,default-seq
132007703,CXHXorf66,chromosome X CXorf66 homolog,Mustela nigripes,black-footed ferret,XM_059385969.1,XP_059241952.1,,model,,default-seq
132224366,CXHXorf66,chromosome X CXorf66 homolog,Myotis daubentonii,Daubenton's bat,XM_059679513.1,XP_059535496.1,,model,,default-seq
132357199,CXHXorf66,chromosome X CXorf66 homolog,Balaenoptera ricei,Rice's whale,XM_059910478.1,XP_059766461.1,,model,,default-seq
132418745,CXHXorf66,chromosome X CXorf66 homolog,Delphinus delphis,saddleback dolphin,XM_060002729.1,XP_059858712.1,,model,,default-seq
132481488,CXHXorf66,chromosome X CXorf66 homolog,Mesoplodon densirostris,Blainville's beaked whale,XM_060086386.1,XP_059942369.1,,model,,default-seq
132514054,CXHXorf66,chromosome X CXorf66 homolog,Lagenorhynchus albirostris,white-beaked dolphin,XM_060138716.1,XP_059994699.1,,model,,default-seq
132662836,C1HXorf66,chromosome 1 CXorf66 homolog,Panthera onca,jaguar,XM_060608406.1,XP_060464389.1,,model,,default-seq
133052290,CXHXorf66,chromosome X CXorf66 homolog,Dama dama,fallow deer,XM_061137093.1,XP_060993076.1,,model,,default-seq
133081914,CXHXorf66,chromosome X CXorf66 homolog,Eubalaena glacialis,North Atlantic right whale,XM_061178229.1,XP_061034212.1,,model,,default-seq
133753612,CXHXorf66,chromosome X CXorf66 homolog,Lepus europaeus,European hare,XM_062184336.1,XP_062040320.1,,model,,default-seq
134368493,CXHXorf66,chromosome X CXorf66 homolog,Cynocephalus volans,Philippine flying lemur,XM_063084943.1,XP_062941013.1,,model,,default-seq
136142274,CXHXorf66,chromosome X CXorf66 homolog,Phocoena phocoena,harbor porpoise,XM_065900277.1,XP_065756349.1,,model,,default-seq
136153324,CXHXorf66,chromosome X CXorf66 homolog,Muntiacus reevesi,Reeves' muntjac,XM_065915014.1,XP_065771086.1,,model,,default-seq
136317328,CXHXorf66,chromosome X CXorf66 homolog,Saccopteryx bilineata,greater sac-winged bat,XM_066249966.1,XP_066106063.1,,model,,default-seq
137217236,CXHXorf66,chromosome X CXorf66 homolog,Pseudorca crassidens,false killer whale,XM_067723912.1,XP_067580013.1,,model,,default-seq
